Reviews,stars 
" As always, Alexi's Grill is a a dining pleasure. The food is always delicious — the gyros are amazing — and the staff is at the top of their game. I highly recommend this restaurant for business luncheons. ",5
 It was our first time there and we loved it!! ,5
 The menu for New Years Eve was extensive.  Food was very good and the service was excellent. ,4
" Alexi's is our favorite restaurant for special occasions and pre-theatre dinners.  It has a great atmosphere and is good for quiet conversation.  The food is outstanding and the menu is very diverse.  This evening, my daughter and I enjoyed the poached salmon and my husband had the very tasty lamb shank. ",5
" A New Year's Eve special is Duck with Orange Sauce (or Peppercorn Sauce).  The Duck was outstanding! Perfectly seasoned and cooked, tender and moist with a crisp skin.  The1  only minor drawback was the vegetable trio - the broccoli was tough and under cooked while the glazed carrots, while very tasty, were overcooked and almost mushy.  Our guests enjoyed a lovely rack of lamb and a beautiful salmon entree.  The service was excellent and the decor lovely for New Year's Eve. ",5
 It is a nice Italian restaurant like you would find in Eastern cities like South Philly. ,5
 Always great food and great service! A midtown Phoenix gem. ,5
" Service was good, very attentive. ",5
" We could not have asked for a nicer meal on Christmas Eve. The food was superb, the service was friendly and the noise level was so low we could hear each other!  It was truly a beautiful evening. ",5
 This is the second time we've been to Alexi's for dinner.  GREAT place.  Excellent food and service.  Fun atmosphere. ,5
 Very nice place for a good meal at a reasonable price. ,5
" What a pleasant find! Such good and interesting food, served in a casual, but comfortable and specialized atmosphere. Everything was great. The black and white attire of the staff was a real plus too. We will be back! ",5
" We took our daughter here for her birthday on her lunch break. We were a little short on time but the food came quickly and the server was always available. I had the Greek salad with the salmon. So nice to see a full salad with all the trimmings, big chunks of feta cheese, and a nice sized slab of salmon on top! The meal was wonderful - and reasonable in cost. An excellent meal!! ",5
 Because of the traffic we were late for our reservation and had to be out in time to get to Symphony. Alexi’s grill manage to do everything on time with delicious food and not feeling rushed. I have never Had a disappointing meal there. ,5
" We were there for business lunch.  It was a busy day and our server was a bit running around.  But, the food I ordered was grilled and it was done perfectly.  Main dish came with a salad; not fancy but was fresh.   Overall, this restaurant provides pleasant ambience and tasty food. ",4
 Very professional experienced waiters make this restaurant a special experience ,4
" We were first-time diners here. With all the great recommendations and high star ratings, we expected to be wowed. Unfortunately, we were massively disappointed.  Things started well with friendly greetings from both the hostess and our server. We placed our orders. The side salads arrived: crisp, chilled lettuce, well dressed. Sadly, things went downhill from there. The fettuccine Alfredo with chicken looked like soup because the wildly over salted sauce was much too thin to adhere to the pasta. The trout almandine - not great, but acceptable - was accompanied by cold vegetables: potatoes, undercooked, woody broccoli and sweet carrots. The choice of the latter to accompany the butter/lemon  fish was baffling.  Underwhelmed by the mains, we did not sample dessert. ",2
 This was the first time since I have been going to Alexis that the service was terrible. Thank goodness the food more than made up for it and the manager came over and apologized.  The Athenian Halibut is always a great choice when the fish is fresh and in season.  I have never had a bad experience at Alexis  and always look forward to dining there. ,4
 It is always a treat to dine here.  The food is always delicious! ,5
 There aren't really any choices if you are there for a conference. Service was great. Food is overpriced and mediocre. Atmosphere is terrific.   Really no reason for them not to cook delicious food. ,4
 Very average food and service. Nice outdoor setting. Not worth a second try. ,3
 Service was excellent. ,4
" We've been going to this restaurant twice a year since it opened. We love the decor of the interior and the patio. Last night, however, was a major disappointment. We were a party of six and our table was so close to the hedge that I had to bend back to branches to get to my seat and fuss either throughout the meal. We had to request bread twice--the waiter said that it came from the Wildflower bakery and that portions were limited. (Wildflower is popular throughout the Valley with many locations, so I don't understand the scarcity other than economics). I ordered the ""signature "" meat loaf but was disappointed that the meatloaf was rather dry and smothered in a BBQ style sauce. My wife's Mac and cheese side was similarly dry. Shame on us, we should have sent them back to the kitchen. This restaurant has pleased us in the past and we will be more exigent in the future ",2
 The tortilla soup was absolutely outstanding!  Understandable signature dish. ,4
" What a wonderful evening! A gorgeous setting at the Arizona Biltmore with outstanding food and excellent service. If you are thinking of going to Wrights, go to Frank and Alberts instead. Terrific menu, beautiful outdoor dining and much better prices. One of the most memorable restaurants I have been to. Would return in a split second. ",5
 superb food! best scallops and pork chops I've ever had! the atmosphere was upscale-relaxed and quiet enough for conversation. i will definitely recommend it! ,5
" Service was lacking. We were the only people in our area and still the wait staff had major problems taking care of us including getting us simple requests like refills on water and iced tea. Thankfully a food runner was around to bring our food to us that was sitting in the kitchen window for 10 minutes since our server was no where to be seen.   Beautiful space,  but the restaurant couldn't care less about a customer. ",2
 Outdoor ambiance. Great setting. Nicer outside but attractive inside.  Good food. ,4
" We were looking for a casual dining experience with wonderful food, and that is exactly what we received.  We each ordered different appetizers and entrees, and all were delicious.  We enjoyed dining on the patio and had a great waitress! ",5
" Wonderful ambiance on outdoor patio,  excellent pizza, great service ",5
" Lovely breakfast buffet and wonderful menu selections. Not as glamorous as the main dining room buffet. But all come from the same excellent kitchen. Have brunch, then walk guests around to see this architectural gem. ",5
" Waiter got our drink order wrong twice, food was fair, if we weren't so hungry by the time the food came we would not have eaten it. ",2
 Got the House Fries as an appetizer but for eleven dollars all we got was a three inch by three inch basket of fries! Not even as much as a small order from Culvers!!! Very disappointed. Overpriced. ,2
 Excellent grilled cheese and tomato soup albeit a bit pricey. ,4
" Nice place, good food &amp; we got great service, better than Chart House or Ruth Chris. Made smores at table to complete experience. ",4
 Outdoor seating area is wonderful especially when the weather cooperates. Fire pits scattered around the patio area. Surprisingly good pizza. Breakfast buffet not cheap but high quality. ,5
 Had  a very nice lunch here with friends while I was staying at the resort.  The service was better on this visit than I've experienced before.  Our waitress had a great sense of humor and personality. ,3
 Food and service was excellent!!  My husband and I had the smashed avocado as an appetizer and the pizza for dinner.  Very good pizza!!  Would come here again!! ,5
" Frank and Albert just wasn't up to par with other ""resort"" and specialty restaurants.  My rib eye for $38 was fatty, grizzly and comparable to the $8 steak at Applebees. The meatloaf was incredibly good, juicy and a very good portion size. The tortilla soup was excellent. The salad was ok with it's best feature lots of moist chicken and toppings. I would have ordered the scallops but at $40 for 3 sea scallops on a bed of fero, no. With all the great places to enjoy a meal, this wouldn't be my 1st choice. This was a sad experience because we've eaten here a dozen times before. ",3
" It was surprisingly bad.   Maybe the worst pizza I've had besides Pizza Hut, and it had been under a heat lamp for a long time and the sauce had that old tired look to it. My wife's pasta was bland.  The guacamole was average.     We've been to Wright's for brunch,  and it was fabulous, but this restaurant needs a lot of work and is a terrible value. ",2
 Our food was served very quickly- before our drinks. It was not much of a dining experience. Pretty disappointing for the price. ,3
 It was a perfect follow-up to our tour of Taliesin West. ,5
 Service was excellent and the food outstanding. I had the brussel sprouts salad with added chicken which was cooked perfectly. The dressing was delicious with an olive oil and apple cider vinegar base. ,5
" Lunch at the AZ Biltmore has always been a special treat, but most recent visit was not up to par. Despite having made reservations, we were seated in direct sun. Other tables outdoors in shade appeared available but we were told we couldn't be seated there. Drinks were brought with no napkin or coaster, awkward to dismantle the heavy garnish on our Bloody Mary in order to drink it. Had to put them on the placemat. Service was friendly but slow. We had to ask for utensils and napkins. Our salads and sandwiches were ok. Large noisy birds descended on tables to scavenge leftovers. That can't be sanitary? The  hotel is stunning but I will think twice before returning to this restaurant. ",3
" Casual and quiet.  We ate on the patio and on a Monday night, it was not crowded.  We sat near a fireplace as the evening was cool but there were plenty of overhead heaters too.  Great service.  Good food.  Would dine again if staying at the Biltmore. ",4
 Food was good although not very hot. Service was friendly but not intrusive. ,4
" Our first time there and it not be the last. Service, menu, food location and drinks were all excellent! ",5
" An outstanding place to have breakfast, lunch or dinner. I spent three days at the Biltmore, and ate all of my meals at Frank &amp; Albert's by choice, it was that good. The food and the cocktails were outstanding, I didn't have one bad thing the entire time. The chopped salads were delicious, and if you're even remotely a cocktail fan, don't miss ""The Ricky"" which to me sums up the resort perfectly in one glass. Cheers! ",5
 Every January I visit the Arizona Biltmore where I Dine at Frank and Alberts. Every year I find a new menu with new treats. My server was charming and efficient. Highly recommend. ,5
" We were on our way to downtown Phoenix on New Year's Eve day. Stopped in for lunch at 2:15 in the afternoon. Restaurants were not open at that time, but being part of a hotel, we knew frank and albert's would be. We usually eat there for dinner and were always happy with the experience. The food and service were good. The one thing that seemed unreasonable was the 11.00 order of French fries!! They were good, but there were not many of them so they came out to be like 50 cents a fry! ",4
" We dined at Frank &amp; Albert's during our holiday stay at the Biltmore. The highlight was the staff. They were all friendly, helpful, and eager to please. The big disappointment was the decor. The restaurant is one of only two restaurants on the property, a beautifully restored and updated Frank Lloyd Wright architectural masterpiece. In contrast to the rest of the property, Frank &amp; Albert's looks like a slightly upscale version of Denny's that has seen better days.  In the morning, there's plenty of wonderful Arizona light coming in the huge windows, making it a better choice for brunch. ",4
" It was a very nice experience.  Somewhat more casual than we expected.... Frank &amp; Albert's definitely has the ""Wright look"", but is more upscale diner than fine-dining.  Christmas buffet was good but not memorable....the dessert array WAS remarkable!  Service good.  We enjoyed.  Of course Biltmore was gorgeously dressed for holiday and lobby filled with happy guests. ",4
 Amazing service!  You get whatever you ask for Delicious food :) ,5
 Very pleasant atmosphere. Located in the fabulous historical  Biltmore Hotel. Walk around to see incredible architecture where the stars and the past presidents have stayed.  We came for Christmas day dinner but have visited many times and will be back again. ,4
" Casual dining in the midst of historic elegance...our ""go to"" spot for comfortable and charming ambience. ",5
 The menu was NOT what OpenTable posted. It was very limited and not very good. We will not go back. ,3
 We had the sweetest of wait staff serve us and each of us enjoyed our meals. Tres leches dessert was divine. ,4
" WE had a wonderful experience at Frank and Albert's, eating breakfast, lunch, and dinner there with our Biltmore all inclusive package.  All meals were well presented with wonderful flavors.  We will definitely go again.  Our waiter twice, Zach, was excellent! ",5
 The food and the service were equally top notch. The noise level in the room was extreme making a cross table conversation challenging. ,4
" I was not overly impressed by Frank &amp; Albert's.  There was nothing terrible about it, but it had been highly recommended to me by a colleague and really didn't deliver on that.  The menu was  actually fairly small and while the food was OK no one in our party was overly impressed either.  Being in the Biltmore it is in a very cool setting and can be worth a visit if you are staying in the area. ",3
 Great dining at the Biltmore!  We enjoyed our meal at Frank and Albert's. ,4
" Anniversary dinner was phenomenal, free glasses of champagne were given with excellent cocktails. Sea bass and salmon were excellent dinner choices. Tortilla soup is to die for, excellent taste. We were given complimentary dessert. ",5
 good food; large portions; good service--quiet location; good for business or sensitive meetings. ,4
 Alexi's never disappoints.  Food is always tasty and service is spot on.  They are very accommodating for theater-goers which we were that night. ,5
" A real gem. Fresh seafood, attentive service...always a great experience, and you never know who you might run into! ",5
 Alexi’s provided great food at a price about 25% below what I expect to pay at a white tablecloth restaurant. The calamari was an outstanding appetizer and everyone in my party enjoyed their meal. ,5
 We certainly love this place and the menu is perfect for a small selection of delicious items.   Their meatloaf is quite the popular item here!  The decor is perfect for a group of friends to gather and help celebrate an occasion.  The staff are friendly and very attentive! ,5
" This is one of our favorite restaurants. Expensive, but good food. ",5
 We were eight friends that got together for cocktails and small plates to share.  Loved the smoked salmon and shrimp and grits.  Great service and lively atmosphere. ,5
 The main draw to this restaurant is the baby back ribs which are excellent. Love the cook books available at each booth to pursue while waiting for dinner. Disappointed to find our food was rushed to the table practically on top of each other during restaurant week. Entrees got cold at our table while we tried to finish our appetizers and management didn't seem to notice or care. ,1
 Great Brussel sprouts!!  They are  must as an appetizer! ,5
 Went to celebrate a friends birthday we had appetizers and entres and drinks.  Everyone raved about the food and the service and the ambiance ,5
 My food was tasty and different. I went there because I wanted a good meal. ,5
 Was looking for a decent restaurant close to the airport to have a family friendly dinner before catching the red eye back to NY and this was just what we were looking for. Good food and good service. Don't skip the brownie dessert - it is worth it. ,5
" While this is not the finer dining establishment that I thought or that the hostess made it sound like, it was a nicer upscale sports bar with fancy sports bar cuisine.  The drinks were great as well as the appetizer.  The main courses, however, left much to be desired and for the cost were just not worth it.  I would return for appetizers and drinks but that's about it. ",4
 Great food and quick service! The tuna poké app was delicious. Try the shrimp and grits - you won't be disappointed! ,5
 The food was fresh and very tasty.  The service was excellent and the staff very pleasant and helpful.  Recommended by a friend in the Town and Country Center where Baby Kays used to be. ,5
 Braised short ribs. Excellent. ,4
" Fabulous place - we love it Great place, great location , servers patient ",5
 Love it! Was seated right away. The menu does not have a ton of options but it such good food it doesn't matter! ,5
 Excellent! Had the swordfish they had as special my niece too we both said best fish we've had in a long time! Service was great and had wonderful evening. ,5
 We were a party of six and everyone loved their entree as well as the two appetizers and desserts we ordered in celebration of a 54th wedding anniversary. Our group had a big age range and sometimes making everyone happy is tall order. Grassroots Kitchen did a great job. ,5
 I love Grassroots!  Food was excellent and we all had a great time! ,5
 Close and convenient.  First time in this restaurant.  The braised short ribs were very good (husband).  I had the portobella sandwich and I would not recommend it because it needed more mushrooms (the meat) to taste like I was eating a fulfilling sandwich not just focaccia bread .  Service was great! ,3
 Food is always delicious &amp; fresh! ,5
 Love this place and what's more they have a dog friendly patio. We'll be back! ,5
 I and my friends loved it.  The food was terrific.  I would prefer no playing of music. ,5
 Terrific food all the way around. ,5
" This was another visit to Grassroots. Been there multiple times, and have always come away thinking ""What a great restaurant.""  There were six of us, and can get a little noisy, but our server was attentive, very friendly, and just did a fabulous job.  Even brought us a couple of slices of pie for dessert. Very highly recommended.  You won't be disappointed. ",5
 The food and atmosphere was great. The menu seemed to have a lot of good items and drinks. The only problem was being rushed through dinner by our server. ,4
 Thanks Corinne! Always great service that keeps us coming back! ,5
" Well prepared cuisine. Fresh, quality ingredients with professional wait staff. Our redfish and trout were excellent. The Key Lime pie was first class. Our wait person Domingo made our visit memorable. ",4
" Did Not have the Happy hour product/Food advertised as key item ... service was good but disappointed that couldn't order  what took me there , Happy hour feature not available . Poor planning ! ",3
 interesting menu and located within walking distance of our hotel ,4
" Friendly staff and relaxed, casual setting. Cajun ahi sandwich and the brisket sandwich were filling and delicious! ",5
" Our group shared a couple shared plates plates; brussels sprouts (best ever had),  and the pork belly (excellent).  For my main course I had the salmon with miso glaze with the special veggie which was tri-colored cauliflower.  I would gladly have again.  Others had the Po' Boy, Short Ribs, and Tuna with salad. The desserts included key lime pie and coconut cream pies and the toffee brownie.  All hits.  We all want to return again soon.  Great food, service, ambiance! ",5
" I had eaten at Grassroots once before, and I brought a Foodie Dinner Group for this visit. Everyone LOVED their food (Ahi Tuna, Shrimp and Grits, Waldorf Salad entrees and Tuna Poke and Burrata appetizers). The waitress was wonderful and the food came out fast. The whole group said they plan to return! ",5
" the greeter was rude and would not accommodate us because we arrived 16 minutes late. She explained that after 15 minutes, the reservation was no longer valid. I am not sure if this is true or not. Either way, there were people who arrived at the same time as us WITHOUT a reservation, and she proceeded to be sit them before us. I asked her that given the fact that I had taken the time to make a reservation, wouldn't it be fair to sit us before the walk-in party? She ignored me and then sat other walk-ins. I was with the CEO of my company and this type of treatment was unfair and embarrassing. I would have understood if she was seating other folks who had reservations, but that was not the case. Although the food is good, it is not great and neither is the service. I will never go back there for a business lunch and would not recommend this place to others either. ",2
" Went to Grassroots for the first time for dinner and had a great experience.  The service was terrific, the food was great and the wine list was good/affordable.  The brisket, the salmon and the filet were our entree selections and they were all very good.  We had been enjoyed their happy hour before, but will definitely return for dinner. ",5
 Just love the food at Grassroots. Was excited to take my husband there since he hadn't been there yet. Thanks for great food and great service! ,5
" Met  colleague for lunch and when I gave a heads up to the server I needed to customize a salad with ingredients I found on their menu, he seemed a bit put off but when I relayed a very simple request he acknowledged 'oh that wasn't bad at all'.  Service overall was great and food was delicious, salad and fish portion was a bit small for the cost. ",4
 The salads were large and tasty with interesting combinations.  The  Ahia Tuna was rare and flavored wonderfully.  The ribs were thick and juicy and the steak was moist and prepared to perfection.  Staff was very accommodating and the manager checked on us to make sure that we were completely satisfied with our service and meals. ,5
 The manager came by to see how we were doing and when he learned this was our first time eating here he gave us a free dessert!!! ,4
" Had a great time. The service took a little longer than we would have liked (long delays with ordering the food, drinks empty for a while, long wait for the check). Other than that, it was fine! Everyone was happy with the grub and the ambiance was comfortable. ",4
 Nice place and good drinks but the menu was a little weird.... I wouldn't call myself a picky eater but I basically didn't see anything I would want I ended up going with a salad but had to ask for certain items left out ,3
" My third time here,grate atmosphere ,fantastic tasty food,pleasant service ,love it.Romantic dining,or family friendly .Enjoyed the patio dinning a lot,very clean.Will keep coming back. ",5
" Second time at Grassroots!  even better this time!  quality food, quality combinations and reasonably priced for the great quality.  I strong THUMBS UP! ",5
" everything was great, especially the shrimp + grits, and the ribs! wow those were good. also the pork belly, but really, everything was great. ",4
 Two out of five meals were not prepared properly and it took a long time to correct. Everyone was done eating by the time the meals were redone. They were more concerned about bigger parties. Not a place I’d go again. Very disappointing way to end a business meeting. ,2
" My spouse and I enjoyed a meal on a Sunday evening at this restaurant.  We were seated at a small table by the large windows.  It was after sunset and the views of the city to the north were very pleasant. We enjoyed our meals, artfully presented and tasteful.  Our waiter was pleasant and very accommodating to our preferences, as well as knowledgeable on the wines that were offered.  We recommend this restaurant for its unique views, style and cuisine. ",5
" Been here several times over the last few years. Great location and usually above average food. We both had the filet this time, which was seasoned with too much salt. We did not comment to our server as we have learned that sending meals back really ruins our evening.  The meat cuts were not the quality expected. We get better cuts at Whole Foods.  We will likely not return for the value. ",4
" Food was marginal, halibut was undercooked  the view was great, the architecture of the space is cool ",2
" Overall I was very unsatisfied; although the views are spectacular , the portion sizes were extremely small and the food quality was poor. On a 6 person  table, no order was cooked to the desired temp. Soup was salty,  ect...$500.00 and I had to make a snack at home because I was still hungry....would not go back. ",2
" Beautiful view,but the $44 ribeye was tough, appetizer cold, patio heater didn’t work.  Not a good value. ",2
" Top of the Rock is a real treat in Phoenix. It has absolutely stunning views and is a sanctuary in the desert in the city! Just entering the grounds makes you take a deep breath and appreciate the true beauty of the Southwest. The food was fantastic, too!!! It is definitely a perfect spot for a special occasion! ",4
" Server was great, wish I could remember her name. Nysa?? ",5
" BEAUTIFUL VIEWS OVERLOOKING THE VALLEY AND DELICIOUS MENU SELECTION. WE HAD THE LOBSTER RAVIOLI, THE HALIBUT, THE CHICKEN AND THE DUCK AND ALL WERE PERFECTLY PREPARED AND PRESENTED. OUR SERVER WAS ACCOMMODATING AND FRIENDLY.  THE PRICES ARE A BIT STEEP - AND WHEN WE ASKED FOR A DECENT ""POUR"" ON A SECOND SCOTCH, WE GOT UPCHARGED. GIVEN WHAT WE WERE PAYING FOR THE REST OF THE MEAL, THAT SHOULD HAVE JUST BEEN GIVEN FOR FREE. ",3
 Celebrated wife's birthday here.  The view is spectacular but that is about it.  Food was not worth the price. I got the rib eye and wife got the filet mignon. Have had better steaks at a much cheaper spot. ,3
" Made a reservation through OpenTable &amp; our table was next to the window, best view! Excellent &amp; unique food! Very quick service. The thought of ""when will the food arrive?"" never crossed our minds. We were very pleased with the flow of how our food arrived. The chicken donuts were amazing &amp; perfect spicy kick, highly recommend this appetizer! Plus, the bread basket after our appetizer &amp; before our main course was an excellent touch! My boyfriend &amp; I were celebrating our 7th Anniversary, &amp; our waiter paid for our dessert as a gift/treat to us. All around great experience. ",5
" For a restaurant that is supposed to be very good, it was, at best, mediocre. Don’t get me wrong, the service was very good and the food was good, I just expect something better for a restaurant of this caliber and these prices. ",3
" Because of my specific dietary needs, I checked the menu beforehand and made sure there were options available for me.  Unfortunately, the menu changed within the two weeks I checked &amp; the two options I had were no longer available. The menu states that there are no substitutions. The waiter boasted that the chef was creative &amp; that’s why the menu changes. However, the chef wasn’t able to accommodate me. For an extremely pricey restaurant, with a creative chef, I would expect I would have options. We left after a drink and salad, disappointed, as we came for my 40th birthday dinner. ",2
" Great view of the valley and that part was awesome. The service was good, but the food was not good at all. They sell a piece of Halibut for $40 and it was very dry and tasted old. The Chef should be embarrassed to plate such garbage! At the end of the day, Top of The Rock is just a hotel restaurant. Don't waste your time for dinner! ",2
" Was not the right place for ladies night, oops! My younger sister was in town for a special occasion with her friends. ",5
" Greeted nicely, offered Happy Anniversary!  Food good.  Views awesome ",4
" Food was just OK. Slow night but very slow service. Dessert took 45 minutes and was wrong when it came out. Valet service was MIA. I had to fetch my keys from valet desk myself and get car, as well as a few other people. ",1
 The service was very poor. The restaurant was not very busy and they completely forgot to give us an entree. When we reminded the server who never checked on us after dinner was served. They gave us an appetizer while we waited for the entree but by the time we got the missing entree everyone was finished with their dinner. The server was very casual about the mistake and blamed the kitchen. The food was excellent but the error truly ruined our dinner. ,3
" The food and service were fantastic. We sat outside looking over Phoenix on a beautiful night. Very attentive wait staff, great wine and dinner was excellent. I would recommend this for a great place to dine. ",5
" Wow what a view! I couldn't have picked a better date spot on our first night in Phoenix. My fiance and I enjoyed a charcuterie plate and cocktails during happy hour. We loved the food, drinks and dramatic views so much that we stayed for dinner! If you're looking for stunning views and great cocktails in a romantic setting, look no further. ",5
 The service was excellent.  Our server made recommendations and was attentive.  The atmosphere is among the best in the city ,5
 Very good food and service. Dined in the evening and the view of the city was enjoyable. ,4
" Excellent food. Everything we tried was top notch and well presented. It is Ala-carte and the prices are high, but worth it for a special occasion. ",4
" The view was wonderful!!   The staff was above outstanding!! We enjoyed the food, we hope next year you will have a different menu for variety.. for New Year’s Eve..   Will plan to bring our friends to enjoy the wonderful service and that view... ",5
" Overrated and overpriced place.   NY eve limited/fixed menu - 3 pre-selected dishes.  Asked for well done meat, was told only medium rare is available.  Ordered bottle of sparkling wine from Italy (1 of only 3 sparkling wines in total in the menu), again it was not available in normal size (750ml), was offered couple of tiny ones (120ml) as substitution, twice the price per glass.  Decided to order another one local then (from California). It looked very cheap with screw-on cap. Servant spilled it when tried to open it. It came warm, room temperature, they didn't even bother cooling it.  Buffalo meat came over burned, with strong burnt charcoal taste. Not eatable. View of night city is OK, but nothing close to spectacular.  0 entertainment.  And all of that for the price of 300USD for the family of 3. ",2
" Went here for New Years Eve dinner.  Excellent view from the patio and heaters were provided.  Food was fresh, unique and presented well. ",5
 New Years eve ,2
" Went for New Year's Eve, could not have asked for better service.  One slight problem, one of the wygou steaks had a tremendous amount of grissle and fat.  They knocked $20.00 off the bill, would have rather had a good steak. ",3
" First, we requested outdoor dining and as it was getting chilly a heater was brought over. The heater went out and  after 15 minutes of waiting, with nobody coming over, we moved ourselves indoors. During this 15 minutes the only service we received was an introduction and waters brought to the table. Another 10 minutes indoors and we finally got menus. We ordered and got the chicken &amp; donuts. Not as good as I remembered; way too much cream cheese. Our main courses arrived after another 30 minutes. The carbonara was mildly warm with the plate burning hot. The poor server burnt her fingers (she told us) so one would have thought the food would be warm. The steak (and my father is not picky) tasted spoiled so it was sent back. He had a hard time cutting the medium rare meat and I felt horrible for bringing him to get a bad tasting dinner. The view is great but I’ll not be returning here. I’ve visited 4 times over the years and it continues to get worse. Too bad as Tempe really needs some good restaurants. ",1
 Highly recommend. Wait staff was incredible. View was amazing. Food was tremendous. Parking could be better only negative. Cannot say enough good things about this restaurant and our experience. ,5
" Price was a bit high but can’t beat the service, the food, the unlimited mimosas, and especially the view. ",5
 Just a Christmas dinner with my mom and older brother.  Great venue and food!  Thanks so much for accommodating us even though we were running 30 minutes behind. ,5
" If you want the best of the best, you find The Top Of The Rock exceeds your expectations in every which way you think. It is one of the most scenic, tastefully decorated place to spoil yourself and your special company. Your gourmet taste buds will be jumping of joy. A MUST in Phoenix. Enjoy! ",5
" Very nice Christmas brunch.  We were seated at a table by the window with beautiful views and watched the sun set.  Delicious seafood bar, prime rib with horseradish was excellent. ",3
" I was looking for a place for Christmas dinner for a party of eight.  My party included 4 adults and 4 children I needed somewhere that would appease so many culinary taste buds. Most venues had a set menu and only one price.  I appreciated the child price, even though I think my 13 year old grandson and his cousins ate like the adults. My 1 year old grandson very much enjoyed eating from any plate that passed by him.I’m generally not a fan of buffets but this worked. There was a variety of selections. The staff was very accommodating and professionally, the view was spectacular, and we definitely enjoyed the food selections. Seating was a breeze I would definitely consider the Top of the Rock restaurant in the future for a special occasion. ",4
" We were looking forward to a memorable experience for Christmas.  I was disappointed.  It was like going through any cheap restaurant buffet line and the food was no better, maybe not even as good as some.  The price was high for me and I felt we got not much for it.  The service was nonexistent and yet you charged me 18% for a tip.  The total of the service we received was a refill on water and a pickup of dirty dishes.  The views are beautiful but not worth the 175 dollar bill.  Sorry to have to say this, but we won't be back. ",3
 Our server was great....and the whole staff was warm and gracious. We have eaten at the Top of the Rock several times. The view is great but the friendly staff is greater. ,5
 Excellent food. However the restaurant had almost nothing for vegetarians. My spouse is a vegetarian. Also the people that served had no knowledge about vegetarian food. This is surprising for a 5 star hotel! ,3
 Christmas Day brunch...very nice spread and selections - nicley attentive service. An excellent experience ,5
" We enjoyed Christmas brunch at the Top of the Rock. The food was very good, service excellent and views incredible. We would certainly return!  Our favorite was the turkey even though the short ribs were a close second. ",5
 I have been to this restaurant a number of times and it is always good.  Great food and good service ,5
" Wonderful view, food. Excellent decor. The service was competent, engaging and friendly but not completely attentive; once we had our waiter's attention all was well, but often it took a while to get it. ",4
 Disappointing ,2
" Food was delicious. Our waitress was a pleasant individual however it seemed as thought she was over extended.  We waited an extended time for her to return and take another drink order, our food was served by servers not associated with our table nor did the waitress return to ask if everything was satisfactory and or if the orders were correct.  By virtue of the orders not being delivered by our waitress the servers had to ask and shuffle around to get our plates to us.  Additionally, the noise level on the lower floor was such that it made casual conversation difficult. ",4
 Went in for the early dinner just after 5pm to beat the happy hour and dinner crowd.  Have  been here once before . Checked menu on line. Made reservations on line. In  and out. ,5
" Arrived 20 min. early for a 12:15 pm reservation but were seated within 10 minutes. (Glad we had a reservation - there was  a line and people and a 20-30 minute wait). We were surprised at how how full the restaurant and bar area  tables were pre-noon on a Tuesday! As a result, the kitchen was slow but the wait-staff were very cordial and kept stopping by to refresh our drinks. The entrees were excellent - it was worth the slow kitchen wait. ",3
 Alex was awesome and restored a past experience we had that wasn't as great.  She was phenomenal and hope we get her at our table next time! ,5
 Our server Alex was friendly and knowledgeable.  Our food was ordered and served in a timely manner.  Unfortunately my steak was over cooked but when doing his check back I informed Alex of the problem.  Another steak was started immediately and the second one was perfect.  The manager stopped by to apologize and see if we needed anything else.   When our check came I noticed the steak was not on the check.  I was Impressed that they didn't charge me for it  and will return soon to dine again. ,5
" Great wood grilled entrees. Salmon, blue cheese steak were outstanding. Not rushed at all. ",5
" Food was very good, and service was exemplary. ",5
" Also my guests enjoyed the stay, atmospher, food, taste, service, sure we will come back. ",4
" I had the wood grilled salmon, the best I ever ate, crispy skin and great flavor. My wife had the filet mignon she was very pleased. I would recommend to anyone. ",5
 Customer service is extremely important to my family. As much as I hate to admit this but I don't recall my server's name (which I usually catch as soon as we sit down) however she was absolutely fabulous. She was on her game and was so pleasant and delightful. My family owns 16 restaurants so I know what service means and she clearly displayed it.  My husband had another diet coke before he was even done and didn't have to wait. I had a Coors light with a shot of blood Mary mix and it was at the table in no time.  Thank you for everything. I would highly recommend her. She deserves a spot bonus $$ (and not just because) but because she was AWESOME! Thank you! My husband and I will be back - what a great kick off to our date night.  Thank you! ,5
" Server messed up my order, so I had to eat something I never ordered since I didn't want to eat alone. Won't be back ",3
" Great food, incredible service.  It can be VERY LOUD inside. ",4
" We were a table of 6 on a busy Saturday  night. Steve S provided the best service I've encountered in a long time. He was friendly, professional, attentive, and efficient. ",4
" My wife and I had our first date at Firebirds, and each year since, on the ""anniversary"" of our first date, we've stopped in to celebrate.  The service and food are always top notch, and this year, the staff went above and beyond, taking special note of our special occasion.  The folks at Firebirds were wonderful, and the food was as amazing as always.  I highly recommend this location.  Well done, and thank you, everyone at Firebirds Chandler. ",5
" Were meeting friends for lunch.  Each of us was told that we were the first to arrive and then seated in different parts of the restaurant.  After 30 minutes we finally figured out ourselves that we all in the restaurant, but not seated together.  In addition, we had three different servers introduce themselves as ""our server"".  The right hand does not know what the left hand is doing in this place.  Will not return. ",3
