Reviews,stars 
"The tab can be a bit expensive (2 people = $150 including tip --- but remember this is an italian steakhouse,) It was certainly worth the price. As well, they encourage sharing and portion modification of virtually anything on the menu. ",5
"It was my girlfriend's birthday and they offered complimentary dessert; when we politely refused dessert as we were full, the server made sure to bring a complimentary glass of dessert wine which was a very nice gesture.",5
"I really appreciated the food, service, and ambience. I will be going back again.",3
"The sides were excellent, the lamb chops perfect, stuffed shell were excellent, the veal chop good, but I was hoping for better. All in all, very good.",5
Had a nice non-turkey hoilday at Quality Italian. They have a delicious meat ravioli with a light dough  and broth. Meat fussy husband was pleased with the filet mignon. Our second visit and we'll return again.,3
Good food if you stick to the basics. The hostesses are awful. The kind of service where they make it clear that the restaurant is far more important than you are.  Go instead to their sister restaurant Quality Meats where the food is better and the staff is not stuck up and far friendlier.,5
"Great food, great service but a bit too cold to be comfortable so bring a jumper!",2
The food took forever to come to the table and half was cold when it was delivered. The service was fair at best. The server seemed disinterested and short. Is the restaurant under new management? It seems to be going downhill quickly. Not a good experience the past two times. Bad experience at Quality Meats in Miami as well.,4
Great experience overall though the service was a little,5
Slow,5
"Good food.  The gentleman at the hostess stand was kind when we arrived and asked us to have a drink at the bar while they got the table ready for our 8:45 reservation.  He said they would come get us. He never returned to get us. Ended up eating at the bar and an hour plus later got a txt that table was ready. Too nice of a place for that kind of service from the ""face of the restaurant."" He had no real explanation when we left but did kind of offer a drink.  Despite that, the bartender was great.",5
I have been Miami and now New York. They offer a fair share of steak house favorites and more. solid food and good service...it is loud so intimate conversation would be tough.,5
"Birthday , amazingly perfect thank you",5
With reservation we wait a table 40 minutes! Excellent meats,5
"Excelent restaurant, with an excellent ambiance.    Good to share different plates and try.   Very good cocktails.   Good for any day of the week dinner.  Definitely a good choice",5
"This place is amazing! the food is insanely delicious and the service is outstanding. You can't go wrong here. Even if you just get a steak on a plate, and nothing else, you'll leave happy!",5
We loved the food but unfortunately had horrible service. The waiter didn't check on us once after we got out food and we had to ask another waiter to clear out table and for the check. It was another very disappointing trip to Quality Meats. He good is always great but they need to work on their service!,5
"La comida muy buena, pero el servicio bastante normal. Definitivamente tienen  que cambiar la actitud de las recepcionistas....",5
Great experience,5
Family celebration,3
"Whenever we visit New York, Quality Meats is an absolute must!! It never disappoints & we highly recommend the grilled bacon, peanut butter & jalapeño appetizer! The steaks are cooked to absolute perfection & if you order the corn creme Brule no need for dessert!!",5
"Great food. Service good. Great cocktails. Excellent meat, cooked to perfection.",4
One of our highlights during our trip to New York. Great steak. The sides are huge so beware! And good wine from the family vineyard.,1
"Sorry, but it is too loud.  Although I liked the restaurant, we could not return due to noise level.",5
Never disappointed with this place,5
"The service and atmosphere are second to none.  Our waiter was Chris.  Very professional.  Made us feel very comfortable.  I highly recommend visiting this restaurant for dinner if you are visiting new york.  The restaurant is mostly glass so you have a beautiful view of the city while you dine.  If you are  a wine lover, their wine list is massive.  Many great wines to choose from.  I eat at this restaurant every time I visit New York.",5
This place was awesome. Amazing food and great service. Loved our waiter and the dessert was delicious!,5
"The steak is by far the most bland thing in NYC. There are simply way too many good steak places in NY to waste your time here. Only reason I stopped by was because my favorite spots were all booked... Huge mistake. Do a quick search on steaks and go with the top three on the list. This place is just disappointing. On a positive note, lobster mash potatoes was good.",2
Dinner while panning our Thanksgiving Family gathering to watch Macy’s Parade at Del Frisco’s.   Got answers to our questions; each of us had a wonderful meal and we departed pleased and satisfied.  Thank you!,5
Exquisite as always. One of the best steaks across NYC. The lobster bisque is a number one recommendation. Just avoid to be seated all the way to the end of the left side on the lower floor as it feels very cramped.,5
Amazing meal and service!!  Can’t wait to go back for another special occasion dinner!!!,5
"This happens to be my favorite resturant  in NYC , I've been coming here for the past 20 +years. The food is superb,the service is spectacular and the bartenders make the best martini's.",5
Can't beat their  filet's.,4
"The bar service was great and our waiter was exceptional (knowledgeable, responsive, courteous). However, despite having a dinner reservation at 7:45pm we weren't seated until 8:45pm and the scene at the maitre' d's stand was both frustrating and stressful:  20+ people mobbing the stand and the restaurant staff being brusque and noncommunicative.",4
Birthday   Food came over cooked. All changes made and restaraunt chomped meal. Great business. Food was excellent second time,5
"Terrific experience; we had my parents' 50th anniversary here and they took excellent care of us. They even arranged for me to prepay the whole bill so we never had to get a check and we could pick up the whole tab on behalf of the party. Also were very accommodating with regard to an unusual food allergy and varied dietary needs (i.e. vegetarian, gluten free, etc.) Highly recommend, and worth the price (which is high, but it's worth it.)",5
"W went to Del Frisco's for our anniversary and thought it was fantastic. We will be back soon. The food was excellent and if possible the service was even better. We arrived at 6:55 for a 7:15 reservation checked in and sat at the bar for a drink. At precisely 7:15 our name was called and we were seated. When I made my reservation I put in a special request asking for a booth and was pleasantly surprised when we were accommodated. Additionally, when the waitress brought the wine list and menus she wished us a happy anniversary which was a nice touch. We shared the bacon appetizer (easily shareable) and a Cesar salad which were both delicious.   We both had steaks (NY dry aged strip and a filet) and shared creamed spinach and scalloped potatoes. Everything was delicious. Then the waitress brought us over a dessert with a happy anniversary sign on it and a candle. A great experience which I'm sure to enjoy again.",5
The restaurant was packed so we did not get our table right away. But the food was magnificent!,3
"Unfortunately I found this experience very underwhelming. The service was slow on the drink side. Never asked if we wanted a second. Although informative and helpful in choice making, waiter was rather robotic.",4
The meal was delivered much too close to the completion of the appetizer.,5
I felt the quality was not in the ballpark of a true steakhouse yet the prices were there.,5
I would not recommend this establishment.,5
Date night,3
"Never dissappoints. Great service, great food. I can not imagine ordering anything besides the bone-in Rib-Eye.",1
Awasome food!,3
"Amazing as always. Steaks were cooked to perfection at the requested temperature, sides are amazing and service is always impeccable. Since many years ago this is one of my fav steakhouses in NYC. Years go by and quality stays the same.",4
"Front desk exceptionally rude and dismissive, they were running approx 15 minutes late with bookings which is acceptable as it is very busy. When asking the front desk about our reservation(3 couples went before usall booked for 9pm),she was rude. After that, our name was eventually called, and a couple pretended to be us,tried to take our table! Again I had to mention to the lady that they've taken a bogus couple. ",5
"I felt the staff member didn't like the fact that I was asking why this was all happening . I hate to say it , but we were then given the worst possible table, stuck in the cold corner by the cashiers till and cloak room. ",5
Our waitress was lovely though and the ,2
Steak  was amazing! ,5
"I will not be going back. It's a shame as I'm a visitor from the UK , who was celebrating my daughters 21st",2
"Overrated and overpriced is the simplest way to express my feelings about this restaurant. We were made to wait for a full 2 two and a half hours for our meal. When we complained about the situation, the reaction of our waiter was nowhere near acceptable. We were offerred desserts as a compensation which helped to ease the pain somehow.  Thanks for the desserts but İ advice the management to reconsider their service standards!",5
"Way over-priced for the quality.   Have had better steak elsewhere, and this doesn't compare at all well to comparably priced restaurants.",5
It's a good place and Del Frisco's is no longer special among the many many steakhouse competitors in the city.  The seafood tower is a good choice if you have seafood lovers,4
"Del's is head and shoulders above any steak house in NYC or anywhere they are.  First, the signature VIP cocktail is so delicious it seems like you are drinking dessert!  The selection of appetizers ranges from salads to shellfish and everything is delicious. The crab cake is a must have. The selection and cuts of meat are extensive. The meat is always cooked perfectly to order and come out literally sizzling hot. The side dishes are amazing, the onion rings are crispy on the outside and soft inside. There is everything to love about Del Frisco's from the food to the ambience.",4
Our waiter was amazing! He even had a group of 11 right by us and we never felt like we were forgotten,5
"I've eaten here on several occassions and this has to be the worst experience yet.  Seating was jammed, waitstaff was overwhelmed, drink was knocked over with management apology, seafood tower came out with the salad (poor timing), 3 undercooked steaks.  The only bright spot was the lemon cake but even that couldn't overshadow the rest of the evening. I would have given a lower rating but folks reading this may think I was a competitive restaurant.  I would not recommend this spot if your trying to impress anyone.",3
The staff always takes amazing care of us and the food is always sublime! Best steakhouse in the country.,4
Food was excellent service not so good. After 45 minutes waiter was removing plates while we were still eating with fork in hand. He was very distracted or just wanted us out so he could fill his table again.,5
Birthday  dinner for cousin. Was great,5
"Great restaurant, super service, massive wine list and fabulous steaks. It is pricy as is to be expected based on its location in Manhattan.",1
"Was in NYC on business and my brother just happened to be in NYC for business at the same time. We met up for dinner and the ambiance was great! Just a lot of energy.  The food was good, not amazing but good.",5
Excellent food,2
"As usual, our lunch was fantastic.  Incredible food, excellent service.  My favorite restaurant in New York City.",2
"Without a doubt Quality Italian serves the best chicken parmigiana I've ever had and being from Australia, I've had a lot! It is 100% worth going purely for the parma! They're designed to be shared between two but we made sure everyone at the table had a bite so they could share in the deliciousness and within 5 minutes we'd already booked to come back so that those who hadn't ordered the parma could come and have one! ",5
"The service was fantastic and we really enjoyed our waiter, he loved the energy at our table and gave us a free cannoli when he brought out dessert! ",5
The ONLY downfall was that somewhere along the line one of our sides was missed and never arrived but with all that parma we were better off!! ,3
Dessert was also amazing! The fererro rocher ice cream was incredible and the waiter was fantastic at recommending dishes and drinks and was very honest which is always appreciated. ,5
10/10 would do again. (Already am!),5
Went for brunch...the Buckwheat Spaghetti ala Chitara is mindblowing!  The braised bacon melts in your mouth.  Don't make a mistake of taking it home and nuking them.  They disappear.  ,4
The staff from the hostesses to the waiters are very friendly!,3
"I had a reservation on a Friday at 9PM at Quality Italian.  When I arrived, it was pleasant to learn that my table was ready, and that we would be seated right away. However, they wanted to stick us (party of 2) in a depressing room in the way back (about a football field's distance from the hostess podium) right next to an alternate kitchen. I had been to the restaurant before numerous times and had good experiences, but for a Friday night and having secured a reservation, they could have been more accommodating. After I asked, politely, to be moved because of the ambiance and location of that highly uneventful and dull area, we waited for another 15 minutes only to be led to the first table in the dining room (where you can still have one foot touching the hostess podium), which had been vacant since I first arrived. I was extremely insulted, because I had seen other unoccupied open tables scattered around, but yet they chose to mock my request.  They give me the two extremities of the restaurant. They claimed that I did not want to be seated next to a server's station. If you have been to Quality Italian, they have many of these and that is pretty much unavoidable.  I don't mind that at all; I just didn't want to be placed in that bleak back room, which was for tourists who just want to eat and not care about ambiance, and next to a kitchen entrance.  The manager Dan came out and tried to make it right by seeing that I get ""table of my choice.""  He was nice, offered me free drinks (I refused), and acted much more professional than the hostess, who was not helpful and continued to argue semantics with me over my request.  After waiting another 15 minutes, we are finally seated at a nice table. The waiter ignored us for 1st 10 minutes or so; the only thing he accomplished was bringing out two glasses of tap water from the back, which in a fine restaurant, I have never seen this...ever. Water is always poured at the table.  HO- The food ended up being pretty good.",5
"Had some delicious cocktails (midtown & a vodka one), followed by oysters and I had the balsamic steak. It was delicious! My date had the veal dish which was gigantic! It was a nice atmosphere and our server was very helpful and attentive. I would definitely recommend for nice night out!",4
The short rib past dish was amazing.  The kale carbonara was a great way to deliver a hearty green.  We didn't have the chicken parm but it was amazing looking.  Looked like a pizza pie.,1
Brought friends this time and they all enjoyed the varied and different menu choices.  A good choice of wine and a please surrounds.,5
Service was great. We went on a Saturday at noon. Only a brunch menu was being served. It was very limited. I had a burger it was excellent. I wish I had more Italian choices.... That's why i went.  Their Monkey bread wasn't monkey bread at all. It was the same rolls they serve at Quality Meats. We were expecting sweet and gooey and got buttery and salty. I will return during regular hours with hopes of an Italian meal.,4
Great food. Great service. Lively evening.,3
"HAd an excellent fillet, and the eggplant pollente meatballs are superb.",4
"after asking for a server, we waited 45 minutes until we got our appetizer of 6 oysters (had to ask for that as well). we said since it is 2:15 was there any bread. She said it cost $4...obviously money wasn't the issue but given our experience it would be easy to offer (which she did at no cost), however it did not arrive. the female manager pretended not to see us and we provided feedback on our way out to Dan (assistant wine manger) who roamed the floor without talking to anybody. He was very apologetic and said ""we are better than that"" and ""write an email and come as our guess"". I wrote the email and never heard back. I have recommended this restaurant but will now rescind. It would be embarrassing for client/ friends to experience this level of service.",5
"great service, great presentation, great fun. the chicken parm pizza, veal shank and seafood tower are awesome. It was so fun!",2
"Sergai and Meghan and, our forget our other server's name (she recently got married, congrats again!) were all outstanding. The food was absolutely incredible. We will definitely be back. Thanks again guys.",5
"As with most steak restaurants, cocktails are great and the wine-by-the-glass list is extensive. We began with a shared octopus appetizer, tasty but cooler than room temperature and when asked if we liked it, we did mention the temp. We shared the chicken parmesan which is served in a unique style and was tasty but again not warm enough, but we did not mention this to the server who was attentive and cheerful but not obtrusive. The portion of chicken was too much for us; what a shame to leave it which we did. Much to our surprise and completely unnecessary was a complimentary dessert in response to our appetizer ""complaint."" We will certainly return.",4
"The restaurant had a nice vibe to it. It was packed wasll to wall. It was a noisey venue whcich I am not fond of. The food was good not excellent. The service was good and not excellent. I was with a eprson with food  intolerence and they were quite inflexible.  "" we are very busy"" is a line I hear often, but to me at a fine dining establishment that is to be expected and they should be able to accomodate to an extent wpecial needs. SHell fish tower was excellent.  Steak was good but not near the best I have had. the chicken parm was interesting and tasty. But it was ground up chicken not cutlets.. Some may perfer that but to me it reminded me more of a kids meal.. Overall, I would not tell folks to go or to stay away.  Too pricey for just a quick dinner and not good enough for a special occasion.",5
"It was our first time and we loved it , the service was great and the food was amazing ! Location is good too ! ",5
"We had steak as a main and we enjoyed it a lot , as for appetizer we had tomato with creamy cheese it was th best we have ever had . We will definitely come back here",5
The absolute best service ever! Delicious food and sexy ambiance,4
"The dishes were unusual, delicious and the service was excellent.",5
"Best baked clams ever, ricotta honey and pine nuts on the perfect garlic ""toast"" a must, Italian salad was delicate with surprise ingredients, roasted Brussels sprouts were a touch salty but addictive.",5
The caramel crisp and pecan coffee ice cream was not very exciting. ,4
A perfect place for a celebratory meal. Too high priced for a standard dinner out.,5
"We were extremely pleased with the food choices, the preparation, the quality and taste, everything superb. Our waitress did everything to make us feel comfortable and happy, and she made great recommendations on the wine. My friend had just flown in from LA, she was very impressed.",3
"We had an amazing meal at Quality Italian, food drinks and dessert were all outstanding and our server Roberto was excellent as well. We had a great time.",3
Good Food. Nice atmosphere. Steak was above average.,4
Food was excellent and service was quite good even though every table was full.,5
"The gnocchi I ordered was good, but the portions are too small for the price you pay.",4
Portions are tiny. Lobster roll was small and tasteless despite being fra diavolo. Service was good. Not worth the price and I wasn't paying.,5
"Came for a business lunch.  Our server was terrible (indifferent, not attentive), but the veal was top-notch as was the lemon merengue tart.",5
Expensive but 10000% worth it. Chicken parm is the best I've ever had!,5
"We picked Quality Italian from instagram postings, the bar upstairs had great cocktails and the bartender was very nice. We had a party of 6 for a birthday, the corn side dish was amazing, filet was cooked perfect, the 1/2 chicken was a bit dry. The signature Chicken Parm wasn't hot and pricey since its sold pp. ",5
"Overall it was nice but wouldn't hurry back, more to try !",5
This was my first time dining there for dinner. I had the lobster pasta and it was outstanding! They flambee the dish in front of the guests which adds a cool touch to the overall dining experience. I truly enjoyed the dinner.,5
"Group of 4 went to Quality Italian for a pre-theater dinner and it was amazing! The service was incredible (at one point our waiter literally said, ""whatever you want--we will do WHATEVER YOU WANT"" and he meant it), the food was delicious and the overall night was great! We had so much fun we almost were late to our show because we completely lost track of time!",3
Food was very good & service exceptional; enjoyed lunch with a friend & it was great; have been to Quality Meats as well....both always spot on!,3
Great place to catch up with an old friend. Great meal,5
"Whether at the upstairs bar /main dining room, food and service at Quality Italian are second to none. Seriously good service and seriously good food! Unfortunately the main dining area is extremely loud (beyond OTs ""Energetic"" rating scale). You will have to raise your voice to talk to the person seated right beside you; forget about across the table. Oddly, management also leaves the music playing, although all you can hear is the constant bass beat of some unrecognizable song. We're ""fun"" poeple, we love energy and engagement but this is so bad it will make us think twice about returning.Apparently noise is an intended part of the QI experience.",3
I saw 2 of the Chef's at a cooking class. I am glad i went. Look forward to going back with friends and family!,4
Food was as good as it gets with very attentive staff,5
Wine list was overpriced and lacking in a decent wine under 100 dollars,5
"Noise level was too high for the price of the meal, I dont want shout when Im paying 350 plus for dinner",5
"Food was only so-so. Chicken parm is popular but weird. Like a big ground chicken hamburger with pizza topping and crust. pasta special tasted like velvet a cheese. if you go, stick to the steak.",5
I brought my partner here for our anniversary.  As a trained Italian Chef i can honestly say Quality Italian is a personal favorite.,5
I'm not sure how this restaurant gets any good reviews related to the food.  They use a lot of seasonings and overly salt the food.,5
"Also,  the food is described in one way and is plated another, for example eggplant meatballs with burrata cheese is actually fried eggplant balls with melted cheese over it in a tomato sauce.   The fries were so overseasoned. Unfortunately, the food did not agree with my husband and he had a stomachache from eating at quality Italian and he only ordered veal Marsala.  Which looked nothing like veal Marsala by the way.",5
I honestly think that this is a restaurant that I will never return to and if your considering it...skip it.  It's expensive for the quality and there are so many better restaurants in Manhattan that you can spend your hard earned money at.,5
Great dining place. A new fav when I come to NY! My 10 yr old tried the grilled octopus and loved it. The sides were all delicious too -- we had Parmesan potatoes and very good.,5
"Really good spot. The chicken parm pizza is amazing, though very filling (obviously). Really good cocktails and appetizers, and a great wine list. Food is overpriced, but not super crazy for Midtown. All in all a good dining experience.",4
Great food and service. Would recommend to my Dad.,4
Truly an amazing dining experience !!,5
"Great food, service and the most pleasant hostess !",3
One of my favorite spots when I visit NY. Great for brunch or dinner - and in a great location - I always recommend Quality Italian to visitors and New Yorkers alike.,4
Awesome chicken parm pizza.   Never had anything like it,3
"excellent food and good service, definetly recommend this restaurant",2
"I am not a big fan of restaurants that insist on credit cards to hold reservations, and even less of a fan of measured drinks at the bar. That being said- we arrived early, had drinks at the bar and were seated right on time. We didn't like our table and were quickly and happily moved.",5
"Garlic Bread brought to the table was delicious and we started with the Chicken Parm Pizza and Sausage Toast as appetizers; not only were both tasty, but it would have been enough for a meal (and we were 4 ). Our waiter explained the dinner menu and we ordered filet mignon, veal chop, pork chop and cavatelli, as well as truffle fries and spinach as sides. It was way too much food. Every thing was great, except for the pork chop, which was a little overcooked and dry, but was better as you got closer to the bone. We were told it was prepared to medium well and it was. The issue was addressed and we were asked if it could be taken back, but it really was OK",3
No room for dessert but we were brought ice cream to make up for the pork chop issue. Nice touch of hospitality.,5
"The check came and we found we were charged for a bottle rather than a glass of Pinot Noir. It was taken off the check , but kind of makes one wonder....We never really go over our checks that carefully, but will certainly start to- It was a $44 error.",3
I wish the location was somewhere else in the city- not really a fan on dining in Midtown. A bit to corporate during the week and touristy on weekends.,5
The food was out of this world. I wish I could have gotten more entrées. The ambiance is modern and warm.,5
Server was too over powering. Would not leave us alone until we ordered something. Chicken parm tasted awful; served round like pizza and cut into 8 slices.,5
Would not go back if someone else paid.,2
"Excellent service on every visit, coupled with gourmet Italian food.  Small touches take this restaurant to another level, the bread is a highlight - baked in-house and still warm when served. Take a seat near the windows for an exciting view in a fabulous area!  Staff is detail oriented and they don't miss a beat.",4
Brunch was fantastic! Loved the bananas foster french toast. It is to die for.  Our server was very accommodating. It was a very relaxing experience.  Will definitely be back.  Next time we would love to have dinner. Highly recommend!,4
Just get the chicken parmigiana pizza... That's all I need to say.,3
"Service was prompt at First when there were few tables.  Once it picked up forget it . Portions small uneventful ....much better at their other establishment.   With so many choices for Italian in the city, I won't return.",4
"great homemade pasta dishes, the veal with pappardelle is outstanding and obviously their chicken parm",5
"The restaurant is very much in line with chain steak houses. Even though the name is Quality Italian, the menu is basically a steak house menu with some Italian influences. The food is very good but not noteworthy. The menu is small & the prices are large. The large dining room is loud & the service is a little weak. They do have a large wine list, deep in vintages with a couple of special bottles at better pricing than the rest of the list.",5
"I went with 6 people for an intimate bday dinner for my husband. All the food was phenomenal, everyone really enjoyed it.",4
energetic atmosphere and excellent food. Not inexpensive. service was as good as one might expect.,5
The chicken parm is a must.  And it may sound weird but definitely dip it in the honey.,4
"The waiter took much too long to see us and even after we spent a considerable amount on wine, the service was still very poor, everything took way too long.  The least he could have done was apologize or send over a dessert to apologize. Sometimes that all it takes, but he did not do that.  And the gentleman that wrapped up over ""to-go"" literally dropped the bad on the floor.  Nice was to treat your food, I'm sure the chef would have loved that.  Very disappointing.",5
Took my wife there for her birthday dinner with the family. The service was excellent and the food was very good. We had the chicken parm pizza and the pork chop with cherries and crispy sage. Food service was prompt with many people to attend to the tables. We were going to a show at Jazz at Lincoln Center - it was just a short walk after a fine dinner. Would highly recommend.,5
"We of course tried the chicken parmesan which was delicious but extremely filling - but the good news is that we have leftovers for a week.  The honey was a nice, subtle touch.  Since we only went as a table for 2, we only had enough room for the chicken parm and 2 appetizers - the beefsteak tomato straciatella (very good - the pistachio added really nice flavor) and the carne cruda (not bad, but not my favorite).  The bread was delightful but as everyone warns, don't fill up on it too much since you want to save room for everything else.  Service was the only area of improvement as we did have to wait quite a while and the staff neglected a birthday request despite my note in my OpenTable reservation as well as a conversation with the reservationist.",5
We'd love to go back one day to actually try the steak and pork chop.,5
"The food was OK but not memorable, and given the cost, memorable was anticipated. Three requested menu items were not available, and our waiter did not advise us until after we asked for the item.",4
"This was a great meal.  Everything was cooked perfectly. The pasta dishes were absolutely wonderful. One of the guests at the table had the branzino and it was fantastic.  Tried a few of the crudo's and,while the portions were quite small, they were wonderful. Service is on point. Loved this place.",5
Wonderful food.,4
Chicken farm did not live up to the Hype.. Overpriced and not fair thats its per person.. and it s the same size no matter how many people! it was salty and too thick!,1
"From the moment we arrived, I felt like this was the perfect place to spend the evening. The servers did everything to cater to our expectations and desires...the bread was incredible and meal was exceptional. The spicy lobster rigatoni was expertly prepared table side.  I was even able to find a wine in my price range with a little help from the waiter...a great evening enjoyed by all!",5
Fantastic- grilled Branzino and wine was just a perfect pairing before our concert at Carnegie Hall,5
Always reliably good food. Atmosphere and service are the best.,5
Food was amazing  great vibe the corn  crème brûlée  Is amazing,5
"The chicken parm never fails to disappoint. Fun, energetic environment delivering great food as well.",4
Incredibly perfect. Made us feel special.,5
"Had great lunch there on last trip (food and service), so decided to try dinner.  Wait staff appeared to be stretched thin and our drinks were empty several times -- and we realize staff was busy with large groups.  Food was great -- but service was not -- especially for the cost versus other options available in NYC.",3
Great steak!!,5
"We took our son on a visit to NYC. He and I ordered martinis on the rocks, but they came straight up. When we gently reminded the server we ordered them on the rocks, he said he would take them back and ""put them on the rocks"". That s exactly what was done. Needless t say they were watery and diluted. Shame on you, Quality Italian! Although the lobster pasta and eggplant balls were delicious, this is what I will remember most from my visit.",4
Good Food. Nice atmosphere. Steak was above average.,4
"Can only give a restaurant a second chance once. This was if.  Waitress with attitude, lack of attentive service. Waited 15 min to have a condiment delivered to table for appetizer and had steak delivered before app was finished! Tomahawk steak not cooked to order and sat at table til app was eaten.",2
The chicken parm served like a pizza was outstanding.  That alone was worth eating at this restaurant.,5
"Chicken Parm was a let down. It's inventive that it looks like a pizza, but the taste was fair at best. The chicken seemed like a low grade smooshed up burger in appearance. It kind of looked like a proccesed dark meat chicken patty.",2
Desert was excellent.,5
Great spot for a dinner with that special someone. Specialty cocktails were strong and delicious. Steak for two was cooked perfectly. Would recommend to anyone.,5
Perfectly executed meats and classy waiters!!! A must for a night out.,3
"I'll get the obvious ones out the way - the food and the service were really good.  I was a big fan of the grilled octopus, and her filet was delicious as well.  We got the tartufo for dessert, also delicious, but don't believe them when they say it's for 2 - unless that's the only thing you get I wouldn't recommend it for less than 4 people.  ",3
"However, the menu and the prices (especially for the wine and cocktails) will make you feel like you are in a steakhouse.  If you are looking for old school Italian, this might not be the place to go.",5
"This was the noisiest restaurant that I have experienced. Although we made our reservation several months before, they stuck us up against the windows.",5
"Only issue I had was that I called the restaurant to let them know we'd be a few minutes late for our 8:30 reservation. The hostess told me that she would note that on the reservation, but when we arrived at 8:35, the reservation had been moved to 9:00, and we were forced to spend approximately 25 minutes in the bar.",5
Date night for Valentine's Day; two 10 oz steaks that were delicious paired with wine. Downside it is a bit pricey.,5
a most delightful restaurant. Good for business functions (Denise Bryant is awesome to work with for special group functions).,5
Best Chicken Parm arguably in the New York City. Definitely need to try it,4
Our busser I think her name was Leslie. Was amazing. Made the experience so much fun,5
Outstanding experience....food was outrageous and the ambiance perfect for a date,3
"It was great, aesthetic and tasty.",5
Good food. Rude waiter who continually tried to upsell everything.,4
Fabulous corn brule!  The bread was amazing and our meal was delicious.  Will come back!,4
I gave my usual high rating of this restaurant. It is an amazing experience. I have dined at this location and its sister restaurant Quality over a dozen times. Always consistent and everyone is amazing,5
Food was excellent as always. Service was not up to usual great standards.  took quite awhile to get waiter's attention.  Water not refilled etc.  Not sure what the issue was but hope this is not a recurring theme because QI is one of our favorite restaurants.,5
"Quality Italian sounds like a cheap Italian join in a seedy part of the time attempting to dupe weary meal seekers with the endorsement of ""Quality"" before Italian. But no sir, Quality Italian might be one of the greatest meals possible. If I had a trust fund and no student debt, I would eat here daily.",5
"Our favorite go-to restaurant when we are in town. Easy to get to, great food, great service!",5
"We make a point of eating here every time we visit NYC and it never fails to deliver an amazing meal -- the house-made ricotta appetizer was to die for, and the wine selection is phenomenal. The bone-in tomahawk rib eye is one of the best steaks I have had in the last decade -- they were hitting home runs from start to finish with every single course that hit our table!",4
Fantastic meal. I never miss going to Quality Italian whenever I'm in NY. Don't miss the chicken parm!,4
always a very solid meal,5
have never had a bad meal and have been here at least 10 times,5
Great service and terrific food.  Chicken Parm could only be ordered for 2.  Wish they had it as individual,5
We had a party of 8 and had a highly enjoyable evening.,5
We stopped in for lunch following the Radio City Show on the day after Thanksgiving. Great service and food. Would go back anytime.,4
"Although the cc machine was out of order and we needed to pay cash, the told us asp....lovely place great service yummy food.",5
"The pasta was slightly under cooked, but the sauce was good. The pizza was also OK. I didn't get much of an italian vibe in the restaurant with all the french posters on the walls, but I still liked the ambiance. Pros, the localisation if you are going to a Broadway show is undeniably very convenient and the service was good and efficient. Overall, I won't go again because I'm sure I can find better Italian food in NYC.",3
"What a pleasant surprise! We were a party of 10 and the way the manager treated the staff and the service treated the customers was excellent! We were a group of 10 Italians from Jersey with children and we can't wait to go back! The sauce had amazing flavor, the raviolis were like clouds of goodness! The only negative was do not order the appetizer Clams Oreganata. Unfortunately the breading was not done right and the server was kind enough to offer to have it removed from the bill after he noticed I didn't eat it the appetizer. I have already recommended this restaurant.",5
I took 10 employees to lunch after i treated them to the Radio City Christmas Spectacular. The restaurant is very close to Radio CIty. Staff was very attentive. Will definately go back.,5
Interesting large space (needs paint color upgrade). Heaping dishes of predictable pasta and other entrées suitable for the whole family. The service was prompt and friendly.,3
Food was very good. Service was a bit unorganized as they brought my wife's dish at least 10 minutes before bringing mine and before we were done with appetizers. Overall the experience was good and I would return to try other menu items. I would also like to know how to order some of the great looking and smelling breads visible as you come into the place. I could not find them on the menu provided in the restaurant.,3
Looking for a restaurant in the theatre district this is a great one. Great location for Radio City Music Hall or top of the theatre district. Fast and friendly service. Can accommodate medium sized groups. Reasonably priced. Food was excellent. Would highly reccommend it to anyone.,5
"I was looking for an Italian restaurant with a diverse menu that was kid friendly. This was it. The menu had a wide variety - salads, pasta, pizza and entrees. The food was closer to a 3.5, but I really enjoyed their caprese salad and the chicken francese was tasty. The bread was great. It's an open restaurant. While there weren't a lot of kids, the place was loud enough that no one minded our group and the waiters were very attentive. They didn't cater to kids, per se, but were accommodative and friendly. It was a tad touristy, but it was just what we needed and the entire staff was warm and friendly. I would go back.",3
"There were 9 of us. Ranging in age 18 to 50+. The dinning room was spacious and as a big group we were tucked away so we did not seem to be disturbing the other guests. Everyone found something without any fuss. The host, the servers and the bus boys could not have been more friendly.",5
We reserved on line and we received several friendly reminders before our trip.,5
The selections were plentiful and varied. Everyone had a different dish. All were more than generous portions and there were zero complaints. Oh...did I mention we were an all girl group and some of us can be very fussy.,3
The prices too ranged from reasonable too erase for New York City.,4
"We do not get to the city often but when we do, we will return!",3
We were looking for a family friendly Italian restaurant near Times Square that could accommodate our group of 16 on the night before the NYC marathon (a tall order). This restaurant hit the spot. We were seated comfortably and treated wonderfully by the staff. The staff was willing to bend over backwards to accommodate the special needs of my daughter who has numerous food allergies. The food was delicious.,3
"It was fine for a quick bite before the theater. Nothing special, but solid in its quality of food and prices. The waiters seemed to have trouble understanding us when we made requests. Since they were heavily accented, I can only imagine that it may have been a language barrier. I had noted on my Open Table reservation that this was a birthday dinner, but no one seemed to notice. In fact, we were not even asked if we had a reservation when we arrived. I would go back for a casual dinner. Extremely close to tho the Eugene O'Neill Theater. Very convenient.",3
First time at this restaurant. Look forward to returning when in the area for a show or just passing thru!,5
